#Results for evolved program
#Output
#X    Expected     Actual
808 7.93363e+08 7.93682e+08
809 7.9631e+08 7.9663e+08
810 7.99264e+08 7.99586e+08
811 8.02225e+08 8.02548e+08
812 8.05194e+08 8.05518e+08
813 8.0817e+08 8.08495e+08
814 8.11153e+08 8.1148e+08
815 8.14144e+08 8.14471e+08
816 8.17142e+08 8.1747e+08
817 8.20147e+08 8.20477e+08
818 8.23159e+08 8.23491e+08
819 8.26179e+08 8.26512e+08
820 8.29207e+08 8.29541e+08
821 8.32242e+08 8.32577e+08
822 8.35284e+08 8.3562e+08
823 8.38333e+08 8.38671e+08
824 8.4139e+08 8.41729e+08
825 8.44455e+08 8.44795e+08
826 8.47526e+08 8.47868e+08
827 8.50606e+08 8.50948e+08
828 8.53692e+08 8.54036e+08
829 8.56787e+08 8.57132e+08
830 8.59888e+08 8.60235e+08
831 8.62997e+08 8.63345e+08
832 8.66114e+08 8.66463e+08
833 8.69238e+08 8.69588e+08
834 8.7237e+08 8.72721e+08
835 8.75509e+08 8.75861e+08
836 8.78655e+08 8.79009e+08
837 8.81809e+08 8.82165e+08
838 8.84971e+08 8.85328e+08
839 8.8814e+08 8.88498e+08
840 8.91317e+08 8.91676e+08
841 8.94502e+08 8.94862e+08
842 8.97693e+08 8.98055e+08
843 9.00893e+08 9.01256e+08
844 9.041e+08 9.04465e+08
845 9.07315e+08 9.07681e+08
846 9.10537e+08 9.10904e+08
847 9.13767e+08 9.14136e+08
848 9.17005e+08 9.17375e+08
849 9.2025e+08 9.20621e+08
850 9.23503e+08 9.23875e+08
851 9.26763e+08 9.27137e+08
852 9.30031e+08 9.30407e+08
853 9.33307e+08 9.33684e+08
854 9.36591e+08 9.36969e+08
855 9.39882e+08 9.40261e+08
856 9.43181e+08 9.43562e+08
857 9.46488e+08 9.4687e+08
858 9.49802e+08 9.50185e+08
859 9.53124e+08 9.53509e+08
860 9.56454e+08 9.5684e+08
861 9.59792e+08 9.60179e+08
862 9.63137e+08 9.63526e+08
863 9.6649e+08 9.6688e+08
864 9.69851e+08 9.70243e+08
865 9.7322e+08 9.73613e+08
866 9.76596e+08 9.7699e+08
867 9.7998e+08 9.80376e+08
868 9.83372e+08 9.8377e+08
869 9.86772e+08 9.87171e+08
870 9.9018e+08 9.9058e+08
871 9.93595e+08 9.93997e+08
872 9.97019e+08 9.97422e+08
873 1.00045e+09 1.00085e+09
874 1.00389e+09 1.00429e+09
875 1.00734e+09 1.00774e+09
876 1.01079e+09 1.0112e+09
877 1.01425e+09 1.01466e+09
878 1.01772e+09 1.01814e+09
879 1.0212e+09 1.02162e+09
880 1.02469e+09 1.0251e+09
881 1.02818e+09 1.0286e+09
882 1.03169e+09 1.0321e+09
883 1.0352e+09 1.03562e+09
884 1.03871e+09 1.03913e+09
885 1.04224e+09 1.04266e+09
886 1.04578e+09 1.0462e+09
887 1.04932e+09 1.04974e+09
888 1.05287e+09 1.05329e+09
889 1.05643e+09 1.05685e+09
890 1.05999e+09 1.06042e+09
891 1.06357e+09 1.064e+09
892 1.06715e+09 1.06758e+09
893 1.07074e+09 1.07117e+09
894 1.07434e+09 1.07477e+09
895 1.07794e+09 1.07838e+09
896 1.08156e+09 1.08199e+09
897 1.08518e+09 1.08562e+09
898 1.08881e+09 1.08925e+09
899 1.09245e+09 1.09289e+09
900 1.0961e+09 1.09654e+09
901 1.09975e+09 1.1002e+09
902 1.10341e+09 1.10386e+09
903 1.10708e+09 1.10753e+09
904 1.11076e+09 1.11121e+09
905 1.11445e+09 1.1149e+09
906 1.11815e+09 1.1186e+09
907 1.12185e+09 1.1223e+09
908 1.12556e+09 1.12602e+09
909 1.12928e+09 1.12974e+09
910 1.13301e+09 1.13347e+09
911 1.13675e+09 1.13721e+09
912 1.14049e+09 1.14095e+09
913 1.14424e+09 1.14471e+09
914 1.148e+09 1.14847e+09
915 1.15177e+09 1.15224e+09
916 1.15555e+09 1.15602e+09
917 1.15934e+09 1.15981e+09
918 1.16313e+09 1.1636e+09
919 1.16693e+09 1.16741e+09
920 1.17074e+09 1.17122e+09
921 1.17456e+09 1.17504e+09
922 1.17839e+09 1.17887e+09
923 1.18223e+09 1.1827e+09
924 1.18607e+09 1.18655e+09
925 1.18992e+09 1.1904e+09
926 1.19378e+09 1.19427e+09
927 1.19765e+09 1.19814e+09
928 1.20153e+09 1.20201e+09
929 1.20541e+09 1.2059e+09
930 1.20931e+09 1.2098e+09
931 1.21321e+09 1.2137e+09
932 1.21712e+09 1.21761e+09
933 1.22104e+09 1.22153e+09
934 1.22497e+09 1.22546e+09
935 1.2289e+09 1.2294e+09
936 1.23285e+09 1.23335e+09
937 1.2368e+09 1.2373e+09
938 1.24076e+09 1.24126e+09
939 1.24473e+09 1.24523e+09
940 1.24871e+09 1.24921e+09
941 1.25269e+09 1.2532e+09
942 1.25669e+09 1.2572e+09
943 1.26069e+09 1.2612e+09
944 1.2647e+09 1.26522e+09
945 1.26872e+09 1.26924e+09
946 1.27275e+09 1.27327e+09
947 1.27679e+09 1.27731e+09
948 1.28084e+09 1.28136e+09
949 1.28489e+09 1.28541e+09
950 1.28895e+09 1.28948e+09
951 1.29303e+09 1.29355e+09
952 1.29711e+09 1.29763e+09
953 1.30119e+09 1.30172e+09
954 1.30529e+09 1.30582e+09
955 1.3094e+09 1.30993e+09
956 1.31351e+09 1.31405e+09
957 1.31764e+09 1.31817e+09
958 1.32177e+09 1.3223e+09
959 1.32591e+09 1.32645e+09
960 1.33006e+09 1.3306e+09
961 1.33421e+09 1.33476e+09
962 1.33838e+09 1.33892e+09
963 1.34256e+09 1.3431e+09
964 1.34674e+09 1.34729e+09
965 1.35093e+09 1.35148e+09
966 1.35513e+09 1.35568e+09
967 1.35934e+09 1.35989e+09
968 1.36356e+09 1.36412e+09
969 1.36779e+09 1.36834e+09
970 1.37202e+09 1.37258e+09
971 1.37627e+09 1.37683e+09
972 1.38052e+09 1.38108e+09
973 1.38478e+09 1.38535e+09
974 1.38906e+09 1.38962e+09
975 1.39333e+09 1.3939e+09
976 1.39762e+09 1.39819e+09
977 1.40192e+09 1.40249e+09
978 1.40623e+09 1.4068e+09
979 1.41054e+09 1.41111e+09
980 1.41487e+09 1.41544e+09
981 1.4192e+09 1.41977e+09
982 1.42354e+09 1.42412e+09
983 1.42789e+09 1.42847e+09
984 1.43225e+09 1.43283e+09
985 1.43662e+09 1.4372e+09
986 1.44099e+09 1.44158e+09
987 1.44538e+09 1.44597e+09
988 1.44977e+09 1.45036e+09
989 1.45418e+09 1.45477e+09
990 1.45859e+09 1.45918e+09
991 1.46301e+09 1.46361e+09
992 1.46744e+09 1.46804e+09
993 1.47188e+09 1.47248e+09
994 1.47633e+09 1.47693e+09
995 1.48078e+09 1.48139e+09
996 1.48525e+09 1.48585e+09
997 1.48973e+09 1.49033e+09
998 1.49421e+09 1.49482e+09
999 1.4987e+09 1.49931e+09
